Year,REPORTING_TYPE,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,OCCUPATION,DISABILITY_STATUS,COMPOSITE_BREAKDOWN,INCOME_WEALTH_QUANTILE,UNIT_MEASURE,UNIT_MULT,TIME_DETAIL,Value
2015,N,SD_MDP_MUHC,508,F,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,50.5
2015,N,SD_MDP_MUHC,508,M,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,49.9
2015,N,SD_MDP_MUHC,508,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,53.3
2015,N,SD_MDP_MUHC,508,_T,_T,_T,_T,ISCO88_1,_T,_T,_T,PT,0,2015,4.4
2015,N,SD_MDP_MUHC,508,_T,_T,_T,_T,TU,_T,_T,_T,PT,0,2015,7.2
2015,N,SD_MDP_MUHC,508,_T,_T,_T,_T,TNU,_T,_T,_T,PT,0,2015,8.5
2015,N,SD_MDP_MUHC,508,_T,_T,_T,_T,ISCO68_2,_T,_T,_T,PT,0,2015,4.1
2015,N,SD_MDP_MUHC,508,_T,_T,_T,_T,ONA,_T,_T,_T,PT,0,2015,27.8
2015,N,SD_MDP_MUHC,508,_T,_T,_T,_T,ISCO08_7,_T,_T,_T,PT,0,2015,17.6
2015,N,SD_MDP_MUHC,508,_T,_T,_T,_T,PC,_T,_T,_T,PT,0,2015,28.9
2015,N,SD_MDP_MUHC,508,_T,_T,_T,_T,PS,_T,_T,_T,PT,0,2015,19.2
2015,N,SD_MDP_MUHC,508,_T,_T,_T,_T,ED,_T,_T,_T,PT,0,2015,18.5
2015,N,SD_MDP_MUHC,508,_T,_T,_T,_T,C,_T,_T,_T,PT,0,2015,72.0
2015,N,SD_MDP_MUHC,508,_T,_T,_T,_T,ISCO68_6,_T,_T,_T,PT,0,2015,63.4
2015,N,SD_MDP_MUHC,508,_T,_T,_T,_T,OO,_T,_T,_T,PT,0,2015,28.7
2015,N,SD_MDP_MUHC,508,_T,_T,U,_T,_T,_T,_T,_T,PT,0,2015,17.3
2015,N,SD_MDP_MUHC,508,_T,_T,R,_T,_T,_T,_T,_T,PT,0,2015,70.3
2015,N,SD_MDP_MUHC,508,_T,Y0T4,_T,_T,_T,_T,_T,_T,PT,0,2015,60.4
2015,N,SD_MDP_MUHC,508,_T,Y5T9,_T,_T,_T,_T,_T,_T,PT,0,2015,59.3
2015,N,SD_MDP_MUHC,508,_T,Y10T14,_T,_T,_T,_T,_T,_T,PT,0,2015,53.0
2015,N,SD_MDP_MUHC,508,_T,Y15T19,_T,_T,_T,_T,_T,_T,PT,0,2015,42.8
2015,N,SD_MDP_MUHC,508,_T,Y20T24,_T,_T,_T,_T,_T,_T,PT,0,2015,43.4
2015,N,SD_MDP_MUHC,508,_T,Y25T29,_T,_T,_T,_T,_T,_T,PT,0,2015,48.2
2015,N,SD_MDP_MUHC,508,_T,Y30T34,_T,_T,_T,_T,_T,_T,PT,0,2015,50.6
2015,N,SD_MDP_MUHC,508,_T,Y35T39,_T,_T,_T,_T,_T,_T,PT,0,2015,53.3
2015,N,SD_MDP_MUHC,508,_T,Y40T44,_T,_T,_T,_T,_T,_T,PT,0,2015,54.8
2015,N,SD_MDP_MUHC,508,_T,Y45T49,_T,_T,_T,_T,_T,_T,PT,0,2015,51.0
2015,N,SD_MDP_MUHC,508,_T,Y50T54,_T,_T,_T,_T,_T,_T,PT,0,2015,52.5
2015,N,SD_MDP_MUHC,508,_T,Y55T59,_T,_T,_T,_T,_T,_T,PT,0,2015,52.1
2015,N,SD_MDP_MUHC,508,_T,Y_GE60,_T,_T,_T,_T,_T,_T,PT,0,2015,56.1
