Year,REPORTING_TYPE,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,OCCUPATION,DISABILITY_STATUS,COMPOSITE_BREAKDOWN,INCOME_WEALTH_QUANTILE,UNIT_MEASURE,UNIT_MULT,TIME_DETAIL,Value
2015,N,SI_POV_NAHC,508,F,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,46.4
2015,N,SI_POV_NAHC,508,M,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,45.8
2009,N,SI_POV_NAHC,508,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2009,51.7
2015,N,SI_POV_NAHC,508,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,46.1
2015,N,SI_POV_NAHC,508,_T,_T,_T,_T,ISCO88_1,_T,_T,_T,PT,0,2015,10.0
2015,N,SI_POV_NAHC,508,_T,_T,_T,_T,TU,_T,_T,_T,PT,0,2015,16.6
2015,N,SI_POV_NAHC,508,_T,_T,_T,_T,TNU,_T,_T,_T,PT,0,2015,14.2
2015,N,SI_POV_NAHC,508,_T,_T,_T,_T,ISCO68_2,_T,_T,_T,PT,0,2015,10.8
2015,N,SI_POV_NAHC,508,_T,_T,_T,_T,ONA,_T,_T,_T,PT,0,2015,35.1
2015,N,SI_POV_NAHC,508,_T,_T,_T,_T,ISCO08_7,_T,_T,_T,PT,0,2015,57.0
2015,N,SI_POV_NAHC,508,_T,_T,_T,_T,PC,_T,_T,_T,PT,0,2015,32.0
2015,N,SI_POV_NAHC,508,_T,_T,_T,_T,PS,_T,_T,_T,PT,0,2015,32.8
2015,N,SI_POV_NAHC,508,_T,_T,_T,_T,ED,_T,_T,_T,PT,0,2015,39.9
2015,N,SI_POV_NAHC,508,_T,_T,_T,_T,C,_T,_T,_T,PT,0,2015,54.7
2015,N,SI_POV_NAHC,508,_T,_T,_T,_T,ISCO68_6,_T,_T,_T,PT,0,2015,47.3
2015,N,SI_POV_NAHC,508,_T,_T,_T,_T,OO,_T,_T,_T,PT,0,2015,43.4
2009,N,SI_POV_NAHC,508,_T,_T,U,_T,_T,_T,_T,_T,PT,0,2009,46.8
2015,N,SI_POV_NAHC,508,_T,_T,U,_T,_T,_T,_T,_T,PT,0,2015,37.4
2009,N,SI_POV_NAHC,508,_T,_T,R,_T,_T,_T,_T,_T,PT,0,2009,53.8
2015,N,SI_POV_NAHC,508,_T,_T,R,_T,_T,_T,_T,_T,PT,0,2015,50.1
2015,N,SI_POV_NAHC,508,_T,Y0T4,_T,_T,_T,_T,_T,_T,PT,0,2015,52.4
2015,N,SI_POV_NAHC,508,_T,Y5T9,_T,_T,_T,_T,_T,_T,PT,0,2015,52.8
2015,N,SI_POV_NAHC,508,_T,Y10T14,_T,_T,_T,_T,_T,_T,PT,0,2015,50.3
2015,N,SI_POV_NAHC,508,_T,Y15T19,_T,_T,_T,_T,_T,_T,PT,0,2015,42.3
2015,N,SI_POV_NAHC,508,_T,Y20T24,_T,_T,_T,_T,_T,_T,PT,0,2015,36.7
2015,N,SI_POV_NAHC,508,_T,Y25T29,_T,_T,_T,_T,_T,_T,PT,0,2015,38.5
2015,N,SI_POV_NAHC,508,_T,Y30T34,_T,_T,_T,_T,_T,_T,PT,0,2015,41.8
2015,N,SI_POV_NAHC,508,_T,Y35T39,_T,_T,_T,_T,_T,_T,PT,0,2015,43.8
2015,N,SI_POV_NAHC,508,_T,Y40T44,_T,_T,_T,_T,_T,_T,PT,0,2015,44.2
2015,N,SI_POV_NAHC,508,_T,Y45T49,_T,_T,_T,_T,_T,_T,PT,0,2015,40.6
2015,N,SI_POV_NAHC,508,_T,Y50T54,_T,_T,_T,_T,_T,_T,PT,0,2015,36.9
2015,N,SI_POV_NAHC,508,_T,Y55T59,_T,_T,_T,_T,_T,_T,PT,0,2015,37.6
2015,N,SI_POV_NAHC,508,_T,Y_GE60,_T,_T,_T,_T,_T,_T,PT,0,2015,41.4
2009,N,SI_POV_NAHC,MZ2,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2009,45.1
2015,N,SI_POV_NAHC,MZ2,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,55.1
2009,N,SI_POV_NAHC,MZ3,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2009,57.0
2015,N,SI_POV_NAHC,MZ3,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,46.2
2009,N,SI_POV_NAHC,MZ4,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2009,51.2
2015,N,SI_POV_NAHC,MZ4,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,32.8
2009,N,SI_POV_NAHC,MZ-A,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2009,33.0
2015,N,SI_POV_NAHC,MZ-A,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,60.6
2009,N,SI_POV_NAHC,MZ-P,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2009,39.0
2015,N,SI_POV_NAHC,MZ-P,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,44.8
2009,N,SI_POV_NAHC,MZ-N,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2009,51.4
2015,N,SI_POV_NAHC,MZ-N,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,57.1
2009,N,SI_POV_NAHC,MZ-Q,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2009,67.2
2015,N,SI_POV_NAHC,MZ-Q,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,56.5
2009,N,SI_POV_NAHC,MZ-T,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2009,41.0
2015,N,SI_POV_NAHC,MZ-T,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,31.8
2009,N,SI_POV_NAHC,MZ-B,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2009,52.8
2015,N,SI_POV_NAHC,MZ-B,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,41.0
2009,N,SI_POV_NAHC,MZ-S,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2009,54.4
2015,N,SI_POV_NAHC,MZ-S,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,44.2
2009,N,SI_POV_NAHC,MZ-I,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2009,54.6
2015,N,SI_POV_NAHC,MZ-I,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,48.6
2009,N,SI_POV_NAHC,MZ-G,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2009,61.0
2015,N,SI_POV_NAHC,MZ-G,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,51.2
2009,N,SI_POV_NAHC,MZ-L,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2009,55.9
2015,N,SI_POV_NAHC,MZ-L,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,18.9
2009,N,SI_POV_NAHC,MZ6,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2009,29.9
2015,N,SI_POV_NAHC,MZ6,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,11.6
