Year,REPORTING_TYPE,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,OCCUPATION,DISABILITY_STATUS,COMPOSITE_BREAKDOWN,INCOME_WEALTH_QUANTILE,UNIT_MEASURE,UNIT_MULT,TIME_DETAIL,Value
2011,N,SH_STA_STNT,508,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2011,42.6
2011,N,SH_STA_STNT,508,_T,_T,U,_T,_T,_T,_T,_T,PT,0,2011,35.0
2011,N,SH_STA_STNT,508,_T,_T,R,_T,_T,_T,_T,_T,PT,0,2011,45.5
2011,N,SH_STA_STNT,MZ-A,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2011,46.8
2011,N,SH_STA_STNT,MZ-P,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2011,52.8
2011,N,SH_STA_STNT,MZ-N,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2011,55.3
2011,N,SH_STA_STNT,MZ-Q,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2011,45.2
2011,N,SH_STA_STNT,MZ-T,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2011,44.2
2011,N,SH_STA_STNT,MZ-B,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2011,41.9
2011,N,SH_STA_STNT,MZ-S,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2011,35.7
2011,N,SH_STA_STNT,MZ-I,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2011,36.0
2011,N,SH_STA_STNT,MZ-G,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2011,26.8
2011,N,SH_STA_STNT,MZ-L,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2011,22.7
2011,N,SH_STA_STNT,MZ6,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2011,23.2
